,SCC,Data.Category,Short.Name,EI.Sector,Option.Group,Option.Set,SCC.Level.One,SCC.Level.Two,SCC.Level.Three,SCC.Level.Four,Map.To,Last.Inventory.Year,Created_Date,Revised_Date,Usage.Notes
114,10200403,Point,Ext Comb /Industrial /Residual Oil /< 10 Million Btu/hr **,"Fuel Comb - Industrial Boilers, ICEs - Oil",,,External Combustion Boilers,Industrial,Residual Oil,< 10 Million Btu/hr **,,,,,
115,10200404,Point,Ext Comb /Industrial /Residual Oil /Grade 5 Oil,"Fuel Comb - Industrial Boilers, ICEs - Oil",,,External Combustion Boilers,Industrial,Residual Oil,Grade 5 Oil,,,,,
116,10200405,Point,Ext Comb /Industrial /Residual Oil /Cogeneration,"Fuel Comb - Industrial Boilers, ICEs - Oil",,,External Combustion Boilers,Industrial,Residual Oil,Cogeneration,,,,,
117,10200501,Point,Ext Comb /Industrial /Distillate Oil /Grades 1 and 2 Oil,"Fuel Comb - Industrial Boilers, ICEs - Oil",,,External Combustion Boilers,Industrial,Distillate Oil,Grades 1 and 2 Oil,,,,,
118,10200502,Point,Ext Comb /Industrial /Distillate Oil /10-100 Million Btu/hr **,"Fuel Comb - Industrial Boilers, ICEs - Oil",,,External Combustion Boilers,Industrial,Distillate Oil,10-100 Million Btu/hr **,,,,,
119,10200503,Point,Ext Comb /Industrial /Distillate Oil /< 10 Million Btu/hr **,"Fuel Comb - Industrial Boilers, ICEs - Oil",,,External Combustion Boilers,Industrial,Distillate Oil,< 10 Million Btu/hr **,,,,,
120,10200504,Point,Ext Comb /Industrial /Distillate Oil /Grade 4 Oil,"Fuel Comb - Industrial Boilers, ICEs - Oil",,,External Combustion Boilers,Industrial,Distillate Oil,Grade 4 Oil,,,,,
121,10200505,Point,Ext Comb /Industrial /Distillate Oil /Cogeneration,"Fuel Comb - Industrial Boilers, ICEs - Oil",,,External Combustion Boilers,Industrial,Distillate Oil,Cogeneration,,,,,
122,10200601,Point,Ext Comb /Industrial /Natural Gas /> 100 Million Btu/hr,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",,,External Combustion Boilers,Industrial,Natural Gas,> 100 Million Btu/hr,,,,,
123,10200602,Point,Ext Comb /Industrial /Natural Gas /10-100 Million Btu/hr,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",,,External Combustion Boilers,Industrial,Natural Gas,10-100 Million Btu/hr,,,,,
124,10200603,Point,Ext Comb /Industrial /Natural Gas /< 10 Million Btu/hr,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",,,External Combustion Boilers,Industrial,Natural Gas,< 10 Million Btu/hr,,,,,
125,10200604,Point,Ext Comb /Industrial /Natural Gas /Cogeneration,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",,,External Combustion Boilers,Industrial,Natural Gas,Cogeneration,,,,,
126,10200701,Point,Ext Comb /Industrial /Process Gas /Petroleum Refinery Gas,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Process Gas,Petroleum Refinery Gas,,,,,
127,10200704,Point,Ext Comb /Industrial /Process Gas /Blast Furnace Gas,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Process Gas,Blast Furnace Gas,,,,,
128,10200707,Point,Ext Comb /Industrial /Process Gas /Coke Oven Gas,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Process Gas,Coke Oven Gas,,,,,
129,10200710,Point,Ext Comb /Industrial /Process Gas /Cogeneration,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Process Gas,Cogeneration,,,,,
130,10200711,Point,Ext Comb /Industrial /Process Gas /Landfill Gas,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Process Gas,Landfill Gas,,,1/31/2003 0:00:00,,
131,10200799,Point,Ext Comb /Industrial /Process Gas /Other: Specify in Comments,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Process Gas,Other: Specify in Comments,,,,,
132,10200802,Point,Ext Comb /Industrial /Petroleum Coke /All Boiler Sizes,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Petroleum Coke,All Boiler Sizes,,,,2/2/2004 0:00:00,
133,10200804,Point,Ext Comb /Industrial /Petroleum Coke /Cogeneration,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Petroleum Coke,Cogeneration,,,,2/2/2004 0:00:00,
134,10200901,Point,Ext Comb /Industrial /Bark-fired Boiler,"Fuel Comb - Industrial Boilers, ICEs - Biomass",,,External Combustion Boilers,Industrial,Wood/Bark Waste,Bark-fired Boiler,,,,9/26/2001 0:00:00,
135,10200902,Point,Ext Comb /Industrial /Wood/Bark-fired Boiler,"Fuel Comb - Industrial Boilers, ICEs - Biomass",,,External Combustion Boilers,Industrial,Wood/Bark Waste,Wood/Bark-fired Boiler,,,,9/26/2001 0:00:00,
136,10200903,Point,Ext Comb /Industrial /Wood-fired Boiler - Wet Wood (:=20% moisture),"Fuel Comb - Industrial Boilers, ICEs - Biomass",,,External Combustion Boilers,Industrial,Wood/Bark Waste,Wood-fired Boiler - Wet Wood (:=20% moisture),,,,9/26/2001 0:00:00,
137,10200904,Point,"Ext Comb /Industrial /Bark-fired Boiler (< 50,000 Lb Steam) **","Fuel Comb - Industrial Boilers, ICEs - Biomass",,,External Combustion Boilers,Industrial,Wood/Bark Waste,"Bark-fired Boiler (< 50,000 Lb Steam) **",,,,9/26/2001 0:00:00,
138,10200905,Point,"Ext Comb /Industrial /Wood/Bark-fired Boiler (< 50,000 Lb Steam) **","Fuel Comb - Industrial Boilers, ICEs - Biomass",,,External Combustion Boilers,Industrial,Wood/Bark Waste,"Wood/Bark-fired Boiler (< 50,000 Lb Steam) **",,,,9/26/2001 0:00:00,
139,10200906,Point,"Ext Comb /Industrial /Wood-fired Boiler (< 50,000 Lb Steam) **","Fuel Comb - Industrial Boilers, ICEs - Biomass",,,External Combustion Boilers,Industrial,Wood/Bark Waste,"Wood-fired Boiler (< 50,000 Lb Steam) **",,,,9/26/2001 0:00:00,
140,10200907,Point,Ext Comb /Industrial /Wood/Bark Waste /Wood Cogeneration,"Fuel Comb - Industrial Boilers, ICEs - Biomass",,,External Combustion Boilers,Industrial,Wood/Bark Waste,Wood Cogeneration,,,,,
141,10200908,Point,Ext Comb /Industrial /Wood-fired Boiler - Dry Wood (<20% moisture),"Fuel Comb - Industrial Boilers, ICEs - Biomass",,,External Combustion Boilers,Industrial,Wood/Bark Waste,Wood-fired Boiler - Dry Wood (<20% moisture),,,9/26/2001 0:00:00,,
142,10200910,Point,Ext Comb /Industrial /Wood/Bark Waste /Fuel cell/Dutch oven boilers **,"Fuel Comb - Industrial Boilers, ICEs - Biomass",,,External Combustion Boilers,Industrial,Wood/Bark Waste,Fuel cell/Dutch oven boilers **,,,,9/26/2001 0:00:00,
143,10200911,Point,Ext Comb /Industrial /Wood/Bark Waste /Stoker boilers **,"Fuel Comb - Industrial Boilers, ICEs - Biomass",,,External Combustion Boilers,Industrial,Wood/Bark Waste,Stoker boilers **,,,,9/26/2001 0:00:00,
144,10200912,Point,Ext Comb /Industrial /Wood/Bark Waste /Fluidized bed combustion boiler,"Fuel Comb - Industrial Boilers, ICEs - Biomass",,,External Combustion Boilers,Industrial,Wood/Bark Waste,Fluidized bed combustion boiler,,,,,
145,10201001,Point,Ext Comb /Industrial /LPG /Butane,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Liquified Petroleum Gas (LPG),Butane,,,,,
146,10201002,Point,Ext Comb /Industrial /LPG /Propane,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Liquified Petroleum Gas (LPG),Propane,,,,,
147,10201003,Point,Ext Comb /Industrial /LPG /Butane/Propane Mixture: Specify Percent Butane in Comments,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Liquified Petroleum Gas (LPG),Butane/Propane Mixture: Specify Percent Butane in Comments,,,,,
148,10201101,Point,Ext Comb /Industrial /Bagasse /All Boiler Sizes,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Bagasse,All Boiler Sizes,,,,,
149,10201201,Point,Ext Comb /Industrial /Solid Waste /Specify Waste Material in Comments,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Solid Waste,Specify Waste Material in Comments,,,,,
150,10201202,Point,Ext Comb /Industrial /Solid Waste /Refuse Derived Fuel,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Solid Waste,Refuse Derived Fuel,,,,,
151,10201301,Point,Ext Comb /Industrial /Liquid Waste /Specify Waste Material in Comments,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Liquid Waste,Specify Waste Material in Comments,,,,,
152,10201302,Point,Ext Comb /Industrial /Liquid Waste /Waste Oil,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Liquid Waste,Waste Oil,,,,,
153,10201303,Point,Ext Comb /Industrial /Liquid Waste /Salable Animal Fat,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Liquid Waste,Salable Animal Fat,,,8/1/2002 0:00:00,,
154,10201401,Point,Ext Comb /Industrial /CO Boiler /Natural Gas,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,CO Boiler,Natural Gas,,,,,
155,10201402,Point,Ext Comb /Industrial /CO Boiler /Process Gas,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,CO Boiler,Process Gas,,,,,
156,10201403,Point,Ext Comb /Industrial /CO Boiler /Distillate Oil,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,CO Boiler,Distillate Oil,,,,,
157,10201404,Point,Ext Comb /Industrial /CO Boiler /Residual Oil,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,CO Boiler,Residual Oil,,,,,
158,10201601,Point,Ext Comb /Industrial /Methanol,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Methanol,Industrial Boiler,,,,,
159,10201701,Point,Ext Comb /Industrial /Gasoline,"Fuel Comb - Industrial Boilers, ICEs - Other",,,External Combustion Boilers,Industrial,Gasoline,Industrial Boiler,,,,,
160,10300101,Point,Ext Comb /Comm-Inst /Anthracite Coal /Pulverized Coal,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Anthracite Coal,Pulverized Coal,,,,,
161,10300102,Point,Ext Comb /Comm-Inst /Anthracite Coal /Traveling Grate (Overfeed) Stoker,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Anthracite Coal,Traveling Grate (Overfeed) Stoker,,,,,
162,10300103,Point,Ext Comb /Comm-Inst /Anthracite Coal /Hand-fired,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Anthracite Coal,Hand-fired,,,,,
163,10300203,Point,Ext Comb /Comm-Inst /Bituminous Coal /Cyclone Furnace,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Bituminous/Subbituminous Coal,Cyclone Furnace (Bituminous Coal),,,,,
164,10300205,Point,Ext Comb /Comm-Inst /Bituminous Coal /Pulverized Coal: Wet Bottom,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Bituminous/Subbituminous Coal,Pulverized Coal: Wet Bottom (Bituminous Coal),,,,,
165,10300206,Point,Ext Comb /Comm-Inst /Bituminous Coal /Pulverized Coal: Dry Bottom,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Bituminous/Subbituminous Coal,Pulverized Coal: Dry Bottom (Bituminous Coal),,,,,
166,10300207,Point,Ext Comb /Comm-Inst /Bituminous Coal /Overfeed Stoker,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Bituminous/Subbituminous Coal,Overfeed Stoker (Bituminous Coal),,,,,
167,10300208,Point,Ext Comb /Comm-Inst /Bituminous Coal /Underfeed Stoker,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Bituminous/Subbituminous Coal,Underfeed Stoker (Bituminous Coal),,,,,
168,10300209,Point,Ext Comb /Comm-Inst /Bituminous Coal /Spreader Stoker,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Bituminous/Subbituminous Coal,Spreader Stoker (Bituminous Coal),,,,,
169,10300211,Point,Ext Comb /Comm-Inst /Bitum/Subbit Coal /Overfeed Stoker **,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Bituminous/Subbituminous Coal,Overfeed Stoker **,,,,,
170,10300214,Point,Ext Comb /Comm-Inst /Bituminous Coal /Hand-fired,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Bituminous/Subbituminous Coal,Hand-fired (Bituminous Coal),,,,,
171,10300216,Point,Ext Comb /Comm-Inst /Bituminous Coal /Pulverized Coal: Dry Bottom (Tangential),Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Bituminous/Subbituminous Coal,Pulverized Coal: Dry Bottom (Tangential) (Bituminous Coal),,,,,
172,10300217,Point,Ext Comb /Comm-Inst /Bituminous Coal /Atmospheric Fluidized Bed Combustion: Bubbling Bed,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Bituminous/Subbituminous Coal,Atmospheric Fluidized Bed Combustion: Bubbling Bed (Bituminous Coal),,,,,
173,10300218,Point,Ext Comb /Comm-Inst /Bituminous Coal /Atmospheric Fluidized Bed Combustion: Circulating Bed,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Bituminous/Subbituminous Coal,Atmospheric Fluidized Bed Combustion: Circulating Bed (Bitum. Coal),,,,,
174,10300221,Point,Ext Comb /Comm-Inst /Subbituminous Coal /Pulverized Coal: Wet Bottom,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Bituminous/Subbituminous Coal,Pulverized Coal: Wet Bottom (Subbituminous Coal),,,,,
175,10300222,Point,Ext Comb /Comm-Inst /Subbituminous Coal /Pulverized Coal: Dry Bottom,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Bituminous/Subbituminous Coal,Pulverized Coal: Dry Bottom (Subbituminous Coal),,,,,
176,10300223,Point,Ext Comb /Comm-Inst /Subbituminous Coal /Cyclone Furnace,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Bituminous/Subbituminous Coal,Cyclone Furnace (Subbituminous Coal),,,,,
177,10300224,Point,Ext Comb /Comm-Inst /Subbituminous Coal /Spreader Stoker,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Bituminous/Subbituminous Coal,Spreader Stoker (Subbituminous Coal),,,,,
178,10300225,Point,Ext Comb /Comm-Inst /Subbituminous Coal /Traveling Grate (Overfeed) Stoker,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Bituminous/Subbituminous Coal,Traveling Grate (Overfeed) Stoker (Subbituminous Coal),,,,,
179,10300226,Point,Ext Comb /Comm-Inst /Subbituminous Coal /Pulverized Coal: Dry Bottom Tangential,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Bituminous/Subbituminous Coal,Pulverized Coal: Dry Bottom Tangential (Subbituminous Coal),,,,,
180,10300300,Point,Ext Comb /Comm-Inst /Lignite /Pulverized Coal: Wet Bottom,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Lignite,Pulverized Coal: Wet Bottom,,,,,
181,10300305,Point,"Ext Comb /Comm-Inst /Lignite /Pulverized Coal: Dry Bottom, Wall Fired",Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Lignite,"Pulverized Coal: Dry Bottom, Wall Fired",,,,,
182,10300306,Point,"Ext Comb /Comm-Inst /Lignite /Pulverized Coal: Dry Bottom, Tangential Fired",Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Lignite,"Pulverized Coal: Dry Bottom, Tangential Fired",,,,,
183,10300307,Point,Ext Comb /Comm-Inst /Lignite /Traveling Grate (Overfeed) Stoker,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Lignite,Traveling Grate (Overfeed) Stoker,,,,,
184,10300309,Point,Ext Comb /Comm-Inst /Lignite /Spreader Stoker,Fuel Comb - Comm/Institutional - Coal,,,External Combustion Boilers,Commercial/Institutional,Lignite,Spreader Stoker,,,,,
185,10300401,Point,Ext Comb /Comm-Inst /Residual Oil /Grade 6 Oil,Fuel Comb - Comm/Institutional - Oil,,,External Combustion Boilers,Commercial/Institutional,Residual Oil,Grade 6 Oil,,,,,
186,10300402,Point,Ext Comb /Comm-Inst /Residual Oil /10-100 Million Btu/hr **,Fuel Comb - Comm/Institutional - Oil,,,External Combustion Boilers,Commercial/Institutional,Residual Oil,10-100 Million Btu/hr **,,,,,
187,10300403,Point,Ext Comb /Comm-Inst /Residual Oil /< 10 Million Btu/hr **,Fuel Comb - Comm/Institutional - Oil,,,External Combustion Boilers,Commercial/Institutional,Residual Oil,< 10 Million Btu/hr **,,,,,
188,10300404,Point,Ext Comb /Comm-Inst /Residual Oil /Grade 5 Oil,Fuel Comb - Comm/Institutional - Oil,,,External Combustion Boilers,Commercial/Institutional,Residual Oil,Grade 5 Oil,,,,,
189,10300501,Point,Ext Comb /Comm-Inst /Distillate Oil /Grades 1 and 2 Oil,Fuel Comb - Comm/Institutional - Oil,,,External Combustion Boilers,Commercial/Institutional,Distillate Oil,Grades 1 and 2 Oil,,,,,
190,10300502,Point,Ext Comb /Comm-Inst /Distillate Oil /10-100 Million Btu/hr **,Fuel Comb - Comm/Institutional - Oil,,,External Combustion Boilers,Commercial/Institutional,Distillate Oil,10-100 Million Btu/hr **,,,,,
191,10300503,Point,Ext Comb /Comm-Inst /Distillate Oil /< 10 Million Btu/hr **,Fuel Comb - Comm/Institutional - Oil,,,External Combustion Boilers,Commercial/Institutional,Distillate Oil,< 10 Million Btu/hr **,,,,,
192,10300504,Point,Ext Comb /Comm-Inst /Distillate Oil /Grade 4 Oil,Fuel Comb - Comm/Institutional - Oil,,,External Combustion Boilers,Commercial/Institutional,Distillate Oil,Grade 4 Oil,,,,,
193,10300601,Point,Ext Comb /Comm-Inst /Natural Gas /> 100 Million Btu/hr,Fuel Comb - Comm/Institutional - Natural Gas,,,External Combustion Boilers,Commercial/Institutional,Natural Gas,> 100 Million Btu/hr,,,,,
194,10300602,Point,Ext Comb /Comm-Inst /Natural Gas /10-100 Million Btu/hr,Fuel Comb - Comm/Institutional - Natural Gas,,,External Combustion Boilers,Commercial/Institutional,Natural Gas,10-100 Million Btu/hr,,,,,
195,10300603,Point,Ext Comb /Comm-Inst /Natural Gas /< 10 Million Btu/hr,Fuel Comb - Comm/Institutional - Natural Gas,,,External Combustion Boilers,Commercial/Institutional,Natural Gas,< 10 Million Btu/hr,,,,,
196,10300701,Point,Ext Comb /Comm-Inst /Process Gas /POTW Digester Gas-fired Boiler,Fuel Comb - Comm/Institutional - Other,,,External Combustion Boilers,Commercial/Institutional,Process Gas,POTW Digester Gas-fired Boiler,,,,,
197,10300799,Point,Ext Comb /Comm-Inst /Process Gas /Other Not Classified,Fuel Comb - Comm/Institutional - Other,,,External Combustion Boilers,Commercial/Institutional,Process Gas,Other Not Classified,,,,,
