id,name,location,length,gain,highpoint,rating,features,description,trip,length_total,location_general,index
15,Cow Heaven,North Cascades -- North Cascades Highway - Hwy 20,"9.6 miles, roundtrip",4040,4460.0,3.71,Ridges/passes,"With a trailhead accessible year round, Cow Heaven and views of the Skagit and Sauk River Valleys along with the majestic North Cascades are a promising paradise despite the challenge of a zigzag ascent spent mostly within the shelter of the forest.",roundtrip,9.6,North Cascades,74
15,Cow Heaven,North Cascades -- North Cascades Highway - Hwy 20,"9.6 miles, roundtrip",4040,4460.0,3.71,Dogs allowed on leash,"With a trailhead accessible year round, Cow Heaven and views of the Skagit and Sauk River Valleys along with the majestic North Cascades are a promising paradise despite the challenge of a zigzag ascent spent mostly within the shelter of the forest.",roundtrip,9.6,North Cascades,75
15,Cow Heaven,North Cascades -- North Cascades Highway - Hwy 20,"9.6 miles, roundtrip",4040,4460.0,3.71,Established campsites,"With a trailhead accessible year round, Cow Heaven and views of the Skagit and Sauk River Valleys along with the majestic North Cascades are a promising paradise despite the challenge of a zigzag ascent spent mostly within the shelter of the forest.",roundtrip,9.6,North Cascades,76
15,Cow Heaven,North Cascades -- North Cascades Highway - Hwy 20,"9.6 miles, roundtrip",4040,4460.0,3.71,Mountain views,"With a trailhead accessible year round, Cow Heaven and views of the Skagit and Sauk River Valleys along with the majestic North Cascades are a promising paradise despite the challenge of a zigzag ascent spent mostly within the shelter of the forest.",roundtrip,9.6,North Cascades,77
15,Cow Heaven,North Cascades -- North Cascades Highway - Hwy 20,"9.6 miles, roundtrip",4040,4460.0,3.71,Old growth,"With a trailhead accessible year round, Cow Heaven and views of the Skagit and Sauk River Valleys along with the majestic North Cascades are a promising paradise despite the challenge of a zigzag ascent spent mostly within the shelter of the forest.",roundtrip,9.6,North Cascades,78
15,Cow Heaven,North Cascades -- North Cascades Highway - Hwy 20,"9.6 miles, roundtrip",4040,4460.0,3.71,Waterfalls,"With a trailhead accessible year round, Cow Heaven and views of the Skagit and Sauk River Valleys along with the majestic North Cascades are a promising paradise despite the challenge of a zigzag ascent spent mostly within the shelter of the forest.",roundtrip,9.6,North Cascades,79
16,Cora Lake,Mount Rainier Area -- SW - Longmire/Paradise,"6.0 miles, roundtrip",400,3800.0,4.11,Dogs allowed on leash,Enjoy this easy hike through massive trees with great views of a lovely lake and an impressive lookout towering over it all.,roundtrip,6.0,Mount Rainier Area,80
16,Cora Lake,Mount Rainier Area -- SW - Longmire/Paradise,"6.0 miles, roundtrip",400,3800.0,4.11,Established campsites,Enjoy this easy hike through massive trees with great views of a lovely lake and an impressive lookout towering over it all.,roundtrip,6.0,Mount Rainier Area,81
16,Cora Lake,Mount Rainier Area -- SW - Longmire/Paradise,"6.0 miles, roundtrip",400,3800.0,4.11,Waterfalls,Enjoy this easy hike through massive trees with great views of a lovely lake and an impressive lookout towering over it all.,roundtrip,6.0,Mount Rainier Area,82
16,Cora Lake,Mount Rainier Area -- SW - Longmire/Paradise,"6.0 miles, roundtrip",400,3800.0,4.11,Old growth,Enjoy this easy hike through massive trees with great views of a lovely lake and an impressive lookout towering over it all.,roundtrip,6.0,Mount Rainier Area,83
16,Cora Lake,Mount Rainier Area -- SW - Longmire/Paradise,"6.0 miles, roundtrip",400,3800.0,4.11,Good for kids,Enjoy this easy hike through massive trees with great views of a lovely lake and an impressive lookout towering over it all.,roundtrip,6.0,Mount Rainier Area,84
16,Cora Lake,Mount Rainier Area -- SW - Longmire/Paradise,"6.0 miles, roundtrip",400,3800.0,4.11,Lakes,Enjoy this easy hike through massive trees with great views of a lovely lake and an impressive lookout towering over it all.,roundtrip,6.0,Mount Rainier Area,85
16,Cora Lake,Mount Rainier Area -- SW - Longmire/Paradise,"6.0 miles, roundtrip",400,3800.0,4.11,Fall foliage,Enjoy this easy hike through massive trees with great views of a lovely lake and an impressive lookout towering over it all.,roundtrip,6.0,Mount Rainier Area,86
16,Cora Lake,Mount Rainier Area -- SW - Longmire/Paradise,"6.0 miles, roundtrip",400,3800.0,4.11,Rivers,Enjoy this easy hike through massive trees with great views of a lovely lake and an impressive lookout towering over it all.,roundtrip,6.0,Mount Rainier Area,87
17,Jumpoff Joe Lookout,Central Washington -- Yakima,"10.0 miles, roundtrip",2531,5749.0,4.0,Wildflowers/Meadows,"Hiking to Jumpoff Lookout may not be for everybody, but if you make the trek, it has a lot to offer. From a family-friendly lake to a more challenging climb to a fire lookout.",roundtrip,10.0,Central Washington,88
17,Jumpoff Joe Lookout,Central Washington -- Yakima,"10.0 miles, roundtrip",2531,5749.0,4.0,Mountain views,"Hiking to Jumpoff Lookout may not be for everybody, but if you make the trek, it has a lot to offer. From a family-friendly lake to a more challenging climb to a fire lookout.",roundtrip,10.0,Central Washington,89
17,Jumpoff Joe Lookout,Central Washington -- Yakima,"10.0 miles, roundtrip",2531,5749.0,4.0,Dogs allowed on leash,"Hiking to Jumpoff Lookout may not be for everybody, but if you make the trek, it has a lot to offer. From a family-friendly lake to a more challenging climb to a fire lookout.",roundtrip,10.0,Central Washington,90
17,Jumpoff Joe Lookout,Central Washington -- Yakima,"10.0 miles, roundtrip",2531,5749.0,4.0,Summits,"Hiking to Jumpoff Lookout may not be for everybody, but if you make the trek, it has a lot to offer. From a family-friendly lake to a more challenging climb to a fire lookout.",roundtrip,10.0,Central Washington,91
17,Jumpoff Joe Lookout,Central Washington -- Yakima,"10.0 miles, roundtrip",2531,5749.0,4.0,Ridges/passes,"Hiking to Jumpoff Lookout may not be for everybody, but if you make the trek, it has a lot to offer. From a family-friendly lake to a more challenging climb to a fire lookout.",roundtrip,10.0,Central Washington,92
18,Pine Creek,South Cascades -- Mount St. Helens,"2.5 miles, roundtrip",170,3130.0,4.2,Mountain views,"Nestled in the southeast corner of Mount St Helens, the Pine Creek Trail offers a short, easy graded path into second growth forest at the base of the active stratovolcano. You can visit a historic wood-shingled shelter built in the 1920s and continue on to a viewpoint along the Muddy River Lahar moonscape.",roundtrip,2.5,South Cascades,93
18,Pine Creek,South Cascades -- Mount St. Helens,"2.5 miles, roundtrip",170,3130.0,4.2,Good for kids,"Nestled in the southeast corner of Mount St Helens, the Pine Creek Trail offers a short, easy graded path into second growth forest at the base of the active stratovolcano. You can visit a historic wood-shingled shelter built in the 1920s and continue on to a viewpoint along the Muddy River Lahar moonscape.",roundtrip,2.5,South Cascades,94
19,Lost Lake,South Cascades -- Goat Rocks,"16.2 miles, roundtrip",2400,5200.0,0.0,Dogs allowed on leash,"Accessible from both Packwood Lake and the Clear Fork trailhead, Lost Lake is a medium-sized, scenic little mountain lake ringed with trees and nestled in a small bowl below the former Lost Lake lookout site, a good spot for overnighting or taking a long day hike.",roundtrip,16.2,South Cascades,95
19,Lost Lake,South Cascades -- Goat Rocks,"16.2 miles, roundtrip",2400,5200.0,0.0,Lakes,"Accessible from both Packwood Lake and the Clear Fork trailhead, Lost Lake is a medium-sized, scenic little mountain lake ringed with trees and nestled in a small bowl below the former Lost Lake lookout site, a good spot for overnighting or taking a long day hike.",roundtrip,16.2,South Cascades,96
19,Lost Lake,South Cascades -- Goat Rocks,"16.2 miles, roundtrip",2400,5200.0,0.0,Established campsites,"Accessible from both Packwood Lake and the Clear Fork trailhead, Lost Lake is a medium-sized, scenic little mountain lake ringed with trees and nestled in a small bowl below the former Lost Lake lookout site, a good spot for overnighting or taking a long day hike.",roundtrip,16.2,South Cascades,97
20,Margaret Lake,Snoqualmie Region -- Snoqualmie Pass,"6.0 miles, roundtrip",1500,5100.0,3.34,Mountain views,"Logging paid for most of the trails in the Cascades, so sometimes hikers must expect to hike the terrain that provided that rich stock of timber. This trail starts on an old logging road, leads through old clearcuts—now nicely regrown as lush berry meadows and forest stands—and enters lush old second-growth forest. It’s a great way to experience both the natural and human history of the area, while enjoying some remarkable wild country around a pristine alpine lake.",roundtrip,6.0,Snoqualmie Region,98
20,Margaret Lake,Snoqualmie Region -- Snoqualmie Pass,"6.0 miles, roundtrip",1500,5100.0,3.34,Dogs allowed on leash,"Logging paid for most of the trails in the Cascades, so sometimes hikers must expect to hike the terrain that provided that rich stock of timber. This trail starts on an old logging road, leads through old clearcuts—now nicely regrown as lush berry meadows and forest stands—and enters lush old second-growth forest. It’s a great way to experience both the natural and human history of the area, while enjoying some remarkable wild country around a pristine alpine lake.",roundtrip,6.0,Snoqualmie Region,99
20,Margaret Lake,Snoqualmie Region -- Snoqualmie Pass,"6.0 miles, roundtrip",1500,5100.0,3.34,Lakes,"Logging paid for most of the trails in the Cascades, so sometimes hikers must expect to hike the terrain that provided that rich stock of timber. This trail starts on an old logging road, leads through old clearcuts—now nicely regrown as lush berry meadows and forest stands—and enters lush old second-growth forest. It’s a great way to experience both the natural and human history of the area, while enjoying some remarkable wild country around a pristine alpine lake.",roundtrip,6.0,Snoqualmie Region,100
20,Margaret Lake,Snoqualmie Region -- Snoqualmie Pass,"6.0 miles, roundtrip",1500,5100.0,3.34,Ridges/passes,"Logging paid for most of the trails in the Cascades, so sometimes hikers must expect to hike the terrain that provided that rich stock of timber. This trail starts on an old logging road, leads through old clearcuts—now nicely regrown as lush berry meadows and forest stands—and enters lush old second-growth forest. It’s a great way to experience both the natural and human history of the area, while enjoying some remarkable wild country around a pristine alpine lake.",roundtrip,6.0,Snoqualmie Region,101
21,Mission Peak,Central Washington -- Wenatchee,"4.0 miles, roundtrip",840,6876.0,3.5,Mountain views,"When road conditions allow, take a short hike up Mission Peak for expansive views west into the Cascades and east to Wenatchee and beyond.",roundtrip,4.0,Central Washington,102
21,Mission Peak,Central Washington -- Wenatchee,"4.0 miles, roundtrip",840,6876.0,3.5,Summits,"When road conditions allow, take a short hike up Mission Peak for expansive views west into the Cascades and east to Wenatchee and beyond.",roundtrip,4.0,Central Washington,103
21,Mission Peak,Central Washington -- Wenatchee,"4.0 miles, roundtrip",840,6876.0,3.5,Good for kids,"When road conditions allow, take a short hike up Mission Peak for expansive views west into the Cascades and east to Wenatchee and beyond.",roundtrip,4.0,Central Washington,104
22,Heybrook Lookout,Central Cascades -- Stevens Pass - West,"2.6 miles, roundtrip",850,1700.0,3.61,Mountain views,"Heybrook Lookout is a short and moderately steep hike through a fern and moss covered forest to a fun, staircase-ridden lookout with great views of the nearby mountains. If you are introducing someone to hiking, limited on time, or trying to add on another hike or activity in the area, this is the hike for you.",roundtrip,2.6,Central Cascades,105
22,Heybrook Lookout,Central Cascades -- Stevens Pass - West,"2.6 miles, roundtrip",850,1700.0,3.61,Dogs allowed on leash,"Heybrook Lookout is a short and moderately steep hike through a fern and moss covered forest to a fun, staircase-ridden lookout with great views of the nearby mountains. If you are introducing someone to hiking, limited on time, or trying to add on another hike or activity in the area, this is the hike for you.",roundtrip,2.6,Central Cascades,106
22,Heybrook Lookout,Central Cascades -- Stevens Pass - West,"2.6 miles, roundtrip",850,1700.0,3.61,Good for kids,"Heybrook Lookout is a short and moderately steep hike through a fern and moss covered forest to a fun, staircase-ridden lookout with great views of the nearby mountains. If you are introducing someone to hiking, limited on time, or trying to add on another hike or activity in the area, this is the hike for you.",roundtrip,2.6,Central Cascades,107
23,Cap Sante Park,Puget Sound and Islands -- Bellingham Area,"3.2 miles, roundtrip",490,220.0,3.0,Wildflowers/Meadows,"Explore roads and trails on, and around, Cap Sante, an impressive rocky headland at the northeast corner of Anacortes. Enjoy views extending from Mount Baker to Mount Rainier, plus the busy harbor.",roundtrip,3.2,Puget Sound and Islands,108
23,Cap Sante Park,Puget Sound and Islands -- Bellingham Area,"3.2 miles, roundtrip",490,220.0,3.0,Mountain views,"Explore roads and trails on, and around, Cap Sante, an impressive rocky headland at the northeast corner of Anacortes. Enjoy views extending from Mount Baker to Mount Rainier, plus the busy harbor.",roundtrip,3.2,Puget Sound and Islands,109
